time,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth,person_id,video_label
0 days 00:00:00,0.4962272047996521,0.3096928000450134,-0.33919256925582886,0.9999903440475464,0.5096268057823181,0.28676536679267883,-0.3147726356983185,0.9999635219573975,0.5166467428207397,0.28726065158843994,-0.31487417221069336,0.9999709129333496,0.5241374969482422,0.28787726163864136,-0.3149370551109314,0.9999606609344482,0.4840492606163025,0.2878352999687195,-0.3198976218700409,0.9999665021896362,0.4759705066680908,0.2887607216835022,-0.31997203826904297,0.9999741315841675,0.46840065717697144,0.2903919816017151,-0.3201776444911957,0.9999642372131348,0.5335507988929749,0.30151379108428955,-0.16621515154838562,0.9999620914459229,0.45753470063209534,0.3014978766441345,-0.1879061609506607,0.9999785423278809,0.5098186731338501,0.3377714157104492,-0.2821477949619293,0.9999939203262329,0.48027220368385315,0.33682721853256226,-0.28861090540885925,0.9999938011169434,0.5933968424797058,0.4743092358112335,-0.07722245156764984,0.9999794960021973,0.3966193199157715,0.46677249670028687,-0.14282533526420593,0.9999134540557861,0.6186107397079468,0.6738806962966919,0.03412206470966339,0.9991462230682373,0.3558030426502228,0.6719128489494324,-0.10825293511152267,0.9981409311294556,0.6287268996238708,0.850386381149292,-0.03969176858663559,0.9985861778259277,0.3542558550834656,0.8604778051376343,-0.19876538217067719,0.9954845905303955,0.6333983540534973,0.9068563580513,-0.07555387169122696,0.9966891407966614,0.3475252389907837,0.9222909808158875,-0.22682715952396393,0.9881664514541626,0.6189672946929932,0.9032660722732544,-0.10851047188043594,0.9971338510513306,0.36691316962242126,0.9198175072669983,-0.27529698610305786,0.9897804260253906,0.6121814250946045,0.8886488676071167,-0.05243736132979393,0.9975841045379639,0.3741355538368225,0.8990898728370667,-0.2170664519071579,0.9911690950393677,0.5478302240371704,0.8345082402229309,0.01908903382718563,0.9998230338096619,0.4255465567111969,0.8369733691215515,-0.018469592556357384,0.9996495246887207,0.5433107614517212,1.1090466976165771,-0.08209692686796188,0.7421080470085144,0.4165669083595276,1.1089787483215332,0.04203701764345169,0.5859717130661011,0.5434442758560181,1.30800199508667,0.39109671115875244,0.012599729932844639,0.41507238149642944,1.3113666772842407,0.42982837557792664,0.015432136133313179,0.5462349653244019,1.3362714052200317,0.43166443705558777,0.01732417196035385,0.41213691234588623,1.3429464101791382,0.4650971591472626,0.01344387885183096,0.5311604142189026,1.4005463123321533,0.2922222912311554,0.004863162524998188,0.4272170066833496,1.395939588546753,0.29382389783859253,0.007242014165967703,idle,ahad,swipe_right
0 days 00:00:00.033333333,0.4969184398651123,0.3096635937690735,-0.35893577337265015,0.9999905228614807,0.5100261569023132,0.2867908775806427,-0.3341118097305298,0.999965488910675,0.5167838335037231,0.28726664185523987,-0.33412620425224304,0.9999718070030212,0.5241398215293884,0.2878830134868622,-0.3341585397720337,0.999962568283081,0.4847276508808136,0.28779175877571106,-0.337066650390625,0.9999683499336243,0.476314902305603,0.2886611819267273,-0.33701732754707336,0.9999750256538391,0.46881774067878723,0.29012033343315125,-0.33716335892677307,0.9999662041664124,0.533564567565918,0.3010810315608978,-0.18273794651031494,0.9999628663063049,0.4576382637023926,0.3009868860244751,-0.19666074216365814,0.9999793171882629,0.5104723572731018,0.3378206193447113,-0.3018191456794739,0.999994158744812,0.4809235632419586,0.3377014696598053,-0.3054913282394409,0.9999940991401672,0.5933952927589417,0.4742015302181244,-0.10138832777738571,0.9999794363975525,0.3967595100402832,0.46624258160591125,-0.15222762525081635,0.9999169111251831,0.6188929080963135,0.6745179891586304,-0.013575172051787376,0.9988855719566345,0.35614144802093506,0.6717816591262817,-0.1379920393228531,0.9980851411819458,0.6287115216255188,0.8535062074661255,-0.11283667385578156,0.9983704090118408,0.35487672686576843,0.8605650663375854,-0.2522759437561035,0.9952973127365112,0.6337182521820068,0.90919029712677,-0.15698733925819397,0.9961782097816467,0.34888559579849243,0.9222615361213684,-0.29356634616851807,0.9876985549926758,0.6189866662025452,0.9077979922294617,-0.19819369912147522,0.9966857433319092,0.36863088607788086,0.9198183417320251,-0.33735013008117676,0.9893689155578613,0.6122500896453857,0.8906376957893372,-0.13000813126564026,0.9971415400505066,0.37546437978744507,0.8990978598594666,-0.2707951068878174,0.9906575679779053,0.5484172701835632,0.840204656124115,0.015829531475901604,0.9997873902320862,0.4255615770816803,0.8426976799964905,-0.015178142115473747,0.9996052980422974,0.5410916209220886,1.112518072128296,-0.07746361941099167,0.7260121703147888,0.4181376099586487,1.1101207733154297,0.048863377422094345,0.5721016526222229,0.5379500389099121,1.3159586191177368,0.3601331412792206,0.013955466449260712,0.4165878891944885,1.319658875465393,0.40939855575561523,0.01715562678873539,0.5377523899078369,1.3430908918380737,0.39601072669029236,0.018481045961380005,0.414568156003952,1.3496055603027344,0.4407328963279724,0.013745422475039959,0.527769148349762,1.4099243879318237,0.24343374371528625,0.005871903151273727,0.4288288950920105,1.4092267751693726,0.25341030955314636,0.008081230334937572,swipe_right,ahad,swipe_right
0 days 00:00:00.066666667,0.49737033247947693,0.31035441160202026,-0.3586924374103546,0.9999903440475464,0.5103495717048645,0.2872493863105774,-0.33378496766090393,0.999966561794281,0.5169388055801392,0.2876869738101959,-0.3338050842285156,0.999971866607666,0.5241813659667969,0.28824466466903687,-0.3338402211666107,0.9999634623527527,0.48511695861816406,0.2878766655921936,-0.33667874336242676,0.9999693036079407,0.4764972925186157,0.2886810004711151,-0.33661845326423645,0.9999752044677734,0.4690649211406708,0.2901005148887634,-0.336765319108963,0.9999672770500183,0.5336328744888306,0.30108168721199036,-0.18134570121765137,0.9999624490737915,0.4577356278896332,0.30100613832473755,-0.196141317486763,0.9999793767929077,0.5109487771987915,0.33888253569602966,-0.3008175790309906,0.9999942183494568,0.4814004600048065,0.33969345688819885,-0.3044748902320862,0.9999942183494568,0.59339839220047,0.4741564095020294,-0.09856434911489487,0.9999793171882629,0.39689475297927856,0.46592801809310913,-0.15139985084533691,0.9999192357063293,0.6190633773803711,0.6746299266815186,-0.011466510593891144,0.9986115097999573,0.35670801997184753,0.6717865467071533,-0.13369815051555634,0.9979881644248962,0.6286728382110596,0.8547064661979675,-0.12235127389431,0.9981744885444641,0.35516753792762756,0.860921323299408,-0.24923889338970184,0.9950977563858032,0.6340036988258362,0.9100988507270813,-0.16818241775035858,0.9957334995269775,0.349264532327652,0.9223706126213074,-0.2912658751010895,0.9872563481330872,0.6190592646598816,0.9097056984901428,-0.2101450264453888,0.9963001608848572,0.3689630627632141,0.9198845028877258,-0.3349100351333618,0.9889839291572571,0.6123480796813965,0.8917466998100281,-0.1400410681962967,0.9967472553253174,0.37574297189712524,0.8992144465446472,-0.26774677634239197,0.990159273147583,0.5488612055778503,0.8426350951194763,0.014473572373390198,0.9997478127479553,0.4255596697330475,0.8457001447677612,-0.013822754845023155,0.999554455280304,0.5396685004234314,1.1154816150665283,-0.07722437381744385,0.7142165899276733,0.41897836327552795,1.1118141412734985,0.043839793652296066,0.5627140998840332,0.5357409715652466,1.3204023838043213,0.3622361123561859,0.015448215417563915,0.41737550497055054,1.3259520530700684,0.3881267011165619,0.019293081015348434,0.5349020957946777,1.34675133228302,0.39937230944633484,0.019833553582429886,0.41577857732772827,1.3553928136825562,0.41882598400115967,0.014312206767499447,0.5258902907371521,1.4153046607971191,0.2478228658437729,0.0069244373589754105,0.4297665059566498,1.4168318510055542,0.22747132182121277,0.009041392244398594,swipe_right,ahad,swipe_right
0 days 00:00:00.100000,0.4981052875518799,0.31115150451660156,-0.3567505478858948,0.9999901056289673,0.5109131336212158,0.28755807876586914,-0.3318880796432495,0.9999672770500183,0.5173074007034302,0.28795957565307617,-0.3319219648838043,0.9999717473983765,0.5244730114936829,0.2884535491466522,-0.33195966482162476,0.9999640583992004,0.4856070876121521,0.28792107105255127,-0.33515414595603943,0.9999700784683228,0.4766963720321655,0.28868532180786133,-0.33511096239089966,0.9999752640724182,0.46932268142700195,0.2900611460208893,-0.3352662920951843,0.9999681115150452,0.5337598323822021,0.3010788559913635,-0.18060584366321564,0.9999617338180542,0.457791805267334,0.3010401427745819,-0.19553281366825104,0.9999793767929077,0.511482834815979,0.33982861042022705,-0.29889047145843506,0.999994158744812,0.48204413056373596,0.3413200378417969,-0.3030436336994171,0.9999942779541016,0.5933228731155396,0.4740602672100067,-0.09640143811702728,0.9999789595603943,0.39689722657203674,0.4656549096107483,-0.1492687612771988,0.9999211430549622,0.6190647482872009,0.6746244430541992,-0.004887240007519722,0.9983793497085571,0.3571696877479553,0.6720960140228271,-0.1311860829591751,0.9979336261749268,0.6285704970359802,0.8550974726676941,-0.11473982036113739,0.9980341792106628,0.35542985796928406,0.861314058303833,-0.24672020971775055,0.9949923157691956,0.6342547535896301,0.9104204177856445,-0.15959899127483368,0.9954344034194946,0.3494742512702942,0.9226177334785461,-0.2885402739048004,0.9870744347572327,0.6191705465316772,0.9106875061988831,-0.20160029828548431,0.9960319399833679,0.36932408809661865,0.9199889302253723,-0.3318825960159302,0.9888113737106323,0.6124769449234009,0.8923952579498291,-0.13231436908245087,0.9964601397514343,0.37617164850234985,0.8993514180183411,-0.2649323344230652,0.9898726940155029,0.5492628812789917,0.8433176875114441,0.013863428495824337,0.9997132420539856,0.4255637228488922,0.8473726511001587,-0.013238487765192986,0.9995131492614746,0.538203239440918,1.117472767829895,-0.07566291838884354,0.7086080312728882,0.4194658398628235,1.1136527061462402,0.031081547960639,0.5603687763214111,0.5335533022880554,1.3230847120285034,0.36417073011398315,0.0174938403069973,0.41775768995285034,1.3309028148651123,0.3625088632106781,0.022394761443138123,0.5323116183280945,1.3486177921295166,0.4016846716403961,0.021723834797739983,0.416304349899292,1.3597469329833984,0.39217737317085266,0.01541729923337698,0.5241488218307495,1.4186115264892578,0.2525612711906433,0.008212934248149395,0.430324912071228,1.4221583604812622,0.20044513046741486,0.010398028418421745,swipe_right,ahad,swipe_right
0 days 00:00:00.133333333,0.4983576834201813,0.3112567365169525,-0.35666027665138245,0.9999898076057434,0.5111861228942871,0.28758326172828674,-0.3315196931362152,0.9999678134918213,0.5175049304962158,0.28798288106918335,-0.33155742287635803,0.9999713897705078,0.5245912671089172,0.2884637415409088,-0.3315894603729248,0.9999643564224243,0.4858010411262512,0.2878912687301636,-0.33493274450302124,0.9999706149101257,0.47677674889564514,0.2886054813861847,-0.33488261699676514,0.9999751448631287,0.4694332480430603,0.28982460498809814,-0.3350370228290558,0.9999687671661377,0.5338468551635742,0.3010066747665405,-0.17976851761341095,0.9999605417251587,0.4578320384025574,0.30100229382514954,-0.19541369378566742,0.9999793171882629,0.5116957426071167,0.3399769961833954,-0.2981310486793518,0.9999940395355225,0.4822663366794586,0.34165507555007935,-0.3025018572807312,0.9999942779541016,0.5933050513267517,0.47388404607772827,-0.09580903500318527,0.9999783635139465,0.39689901471138,0.4654462933540344,-0.14886832237243652,0.9999226927757263,0.6190564036369324,0.6743983626365662,-0.0002471512998454273,0.9981372952461243,0.35728389024734497,0.6726565957069397,-0.13046066462993622,0.9978825449943542,0.6285582780838013,0.855110228061676,-0.10427526384592056,0.9979001879692078,0.355431467294693,0.8620499968528748,-0.24610170722007751,0.9949044585227966,0.6344509720802307,0.9105061292648315,-0.14806145429611206,0.9951378703117371,0.34947022795677185,0.923086404800415,-0.2881852090358734,0.9868949055671692,0.6194456219673157,0.9111534357070923,-0.18993717432022095,0.9957622289657593,0.3693819046020508,0.920167863368988,-0.3324103355407715,0.9886412024497986,0.6127849817276001,0.8926271796226501,-0.12165380269289017,0.9961813688278198,0.37623271346092224,0.8996264934539795,-0.2646004259586334,0.9896069765090942,0.5492918491363525,0.8440042734146118,0.013868936337530613,0.9996840357780457,0.42555999755859375,0.847899317741394,-0.013253569602966309,0.9994795322418213,0.5358623266220093,1.118691086769104,-0.06736163049936295,0.7001395225524902,0.4194771647453308,1.114410638809204,0.02801980823278427,0.5549043416976929,0.5302744507789612,1.3244937658309937,0.365607351064682,0.018961921334266663,0.417745441198349,1.3321552276611328,0.3604450821876526,0.02456539310514927,0.5289620161056519,1.3496447801589966,0.40426158905029297,0.02299964241683483,0.4162582755088806,1.3607399463653564,0.3903426229953766,0.016202716156840324,0.5205810070037842,1.4197826385498047,0.2571430802345276,0.009120797738432884,0.4303765296936035,1.4232094287872314,0.19695565104484558,0.011381813324987888,swipe_right,ahad,swipe_right
0 days 00:00:00.166666667,0.4985543191432953,0.3113155961036682,-0.36263132095336914,0.9999898076057434,0.5114997625350952,0.28757914900779724,-0.3375951647758484,0.9999690055847168,0.5177453756332397,0.28797879815101624,-0.33761775493621826,0.9999718070030212,0.5247964262962341,0.2884470224380493,-0.3376373052597046,0.9999654293060303,0.4860549569129944,0.2878111004829407,-0.3405516445636749,0.9999717473983765,0.47687679529190063,0.28848177194595337,-0.34047964215278625,0.9999756813049316,0.4695468544960022,0.289529949426651,-0.3406170904636383,0.999970018863678,0.5339547991752625,0.30088087916374207,-0.18370111286640167,0.9999606013298035,0.4578779637813568,0.3008892834186554,-0.19769172370433807,0.9999797940254211,0.5118604302406311,0.34010136127471924,-0.3038467466831207,0.9999940991401672,0.48239660263061523,0.3418894410133362,-0.30752143263816833,0.9999944567680359,0.5933037400245667,0.47369763255119324,-0.09780804812908173,0.9999780058860779,0.396907240152359,0.4654056131839752,-0.15052571892738342,0.9999248385429382,0.619053065776825,0.6742496490478516,-0.00470419367775321,0.9979400038719177,0.35735270380973816,0.6737060546875,-0.1364509016275406,0.9978585839271545,0.6289365887641907,0.8548988103866577,-0.10962618887424469,0.9977937936782837,0.3554248809814453,0.862506628036499,-0.25668078660964966,0.9948791861534119,0.6359155774116516,0.9103332757949829,-0.1537948101758957,0.9948719143867493,0.34933188557624817,0.9232686758041382,-0.30007174611091614,0.9868206977844238,0.6211947202682495,0.9110347628593445,-0.19695736467838287,0.9955220818519592,0.3693491518497467,0.9202715754508972,-0.34494146704673767,0.9885674715042114,0.6142734289169312,0.8926053643226624,-0.1277349591255188,0.9959421753883362,0.3762165904045105,0.8997819423675537,-0.27573221921920776,0.9894494414329529,0.5492869019508362,0.8447079062461853,0.013328811153769493,0.9996572136878967,0.4255422353744507,0.8483785390853882,-0.012718826532363892,0.9994506239891052,0.5351685881614685,1.119690179824829,-0.059682246297597885,0.6923432946205139,0.41943904757499695,1.1150784492492676,0.0355352945625782,0.5506559610366821,0.530029296875,1.3268768787384033,0.36331263184547424,0.020402628928422928,0.4172133505344391,1.3336213827133179,0.37101298570632935,0.026566045358777046,0.5287908315658569,1.352541208267212,0.39959341287612915,0.024321740493178368,0.4158738851547241,1.3624141216278076,0.4012312591075897,0.016815712675452232,0.5204711556434631,1.421679973602295,0.2472548633813858,0.010052649304270744,0.4297396242618561,1.4248610734939575,0.20968222618103027,0.012295211665332317,swipe_right,ahad,swipe_right
0 days 00:00:00.200000,0.49863922595977783,0.3114170730113983,-0.3631259799003601,0.9999898672103882,0.5117336511611938,0.2875673472881317,-0.33863726258277893,0.9999700784683228,0.517943799495697,0.2879718244075775,-0.3386535942554474,0.9999722838401794,0.5250076055526733,0.288426011800766,-0.3386748135089874,0.9999665021896362,0.4862336218357086,0.2877238988876343,-0.3411124348640442,0.9999728202819824,0.47696828842163086,0.2883595824241638,-0.3410380482673645,0.9999762177467346,0.4696927070617676,0.28927358984947205,-0.3411751687526703,0.9999712109565735,0.5341656804084778,0.30084288120269775,-0.1863792985677719,0.9999608993530273,0.4579443633556366,0.30084675550460815,-0.1978483647108078,0.9999803304672241,0.511967658996582,0.3402827978134155,-0.30509987473487854,0.999994158744812,0.4824533760547638,0.3421468138694763,-0.30805152654647827,0.9999946355819702,0.5933127403259277,0.47358429431915283,-0.10097619146108627,0.999977707862854,0.39693737030029297,0.4653674364089966,-0.15050874650478363,0.9999269247055054,0.6190536618232727,0.674264669418335,-0.008457808755338192,0.9978095889091492,0.3574191927909851,0.6746509075164795,-0.13665321469306946,0.9978705644607544,0.630588710308075,0.8540443181991577,-0.11189629882574081,0.9977179169654846,0.35541582107543945,0.8626654744148254,-0.2571116089820862,0.9949623346328735,0.639502227306366,0.9101879000663757,-0.15551318228244781,0.99470055103302,0.34921613335609436,0.9232661128044128,-0.2997474670410156,0.987015426158905,0.6263889074325562,0.9109482169151306,-0.19895626604557037,0.9953672289848328,0.3692830204963684,0.9202948808670044,-0.34442591667175293,0.9887248873710632,0.6186654567718506,0.8925517797470093,-0.13016559183597565,0.9957972764968872,0.3761747479438782,0.8998596668243408,-0.2761015295982361,0.9895389080047607,0.5494148135185242,0.845289409160614,0.012442165054380894,0.9996417164802551,0.4255550801753998,0.8489280939102173,-0.011813070625066757,0.9994348883628845,0.5353140234947205,1.1208771467208862,-0.05892448127269745,0.6834646463394165,0.4193685054779053,1.1157631874084473,0.04897488281130791,0.5459279417991638,0.5304743647575378,1.3303062915802002,0.35662639141082764,0.02087337337434292,0.41640985012054443,1.3352946043014526,0.37448740005493164,0.027294248342514038,0.5295042991638184,1.3567829132080078,0.3914240002632141,0.024785485118627548,0.4151173532009125,1.3645259141921997,0.4067837595939636,0.01690308377146721,0.5207063555717468,1.4248651266098022,0.23790553212165833,0.01039182860404253,0.42875656485557556,1.4268031120300293,0.22039522230625153,0.012574984692037106,swipe_right,ahad,swipe_right
0 days 00:00:00.233333333,0.4987849295139313,0.31150105595588684,-0.3790409564971924,0.9999898672103882,0.5119934678077698,0.28753429651260376,-0.3553607165813446,0.9999709129333496,0.5181496143341064,0.28794533014297485,-0.35536351799964905,0.9999725818634033,0.5252628326416016,0.2883797287940979,-0.355381041765213,0.9999673366546631,0.4864790141582489,0.28759294748306274,-0.35756126046180725,0.999973714351654,0.4771067500114441,0.28818732500076294,-0.3574797511100769,0.999976634979248,0.46989905834198,0.28901004791259766,-0.35760778188705444,0.9999722242355347,0.5344217419624329,0.3007985055446625,-0.20290818810462952,0.9999609589576721,0.4580283761024475,0.30082765221595764,-0.2126232087612152,0.9999807476997375,0.5121499300003052,0.34047678112983704,-0.32080698013305664,0.999994158744812,0.48257482051849365,0.3423844873905182,-0.323247492313385,0.9999947547912598,0.5933178663253784,0.4733647108078003,-0.11180118471384048,0.9999772906303406,0.39700862765312195,0.46528831124305725,-0.1602201610803604,0.9999286532402039,0.6190516352653503,0.6739482879638672,-0.012730364687740803,0.9976831674575806,0.3574775755405426,0.6754414439201355,-0.14652247726917267,0.9978775978088379,0.6340912580490112,0.8510850071907043,-0.11033289134502411,0.9976367950439453,0.35534700751304626,0.8627545833587646,-0.2688117027282715,0.9950116276741028,0.6438413858413696,0.909619152545929,-0.15247875452041626,0.9945014119148254,0.34888508915901184,0.9232217073440552,-0.31185561418533325,0.9871121048927307,0.6328489184379578,0.9102532863616943,-0.19741831719875336,0.9951922297477722,0.369003564119339,0.9203014969825745,-0.3581077456474304,0.9888006448745728,0.6252712607383728,0.8917229771614075,-0.12911584973335266,0.9956355094909668,0.37594354152679443,0.8998982906341553,-0.28855761885643005,0.9895490407943726,0.5494008660316467,0.8459385633468628,0.011434347368776798,0.9996221661567688,0.42555612325668335,0.8490579128265381,-0.010776834562420845,0.9994133114814758,0.5354273319244385,1.121422529220581,-0.05653310567140579,0.677207887172699,0.4189808666706085,1.116036295890808,0.06747142225503922,0.5429354906082153,0.5307800769805908,1.3328495025634766,0.3422810435295105,0.02163107879459858,0.4144168198108673,1.3362003564834595,0.39772680401802063,0.028209766373038292,0.530024528503418,1.3602157831192017,0.3745613098144531,0.02547413483262062,0.4132201075553894,1.3657681941986084,0.4282486140727997,0.01712219975888729,0.5209051966667175,1.4268288612365723,0.21463383734226227,0.010861188173294067,0.42595919966697693,1.4279133081436157,0.2339790165424347,0.012918868102133274,swipe_right,ahad,swipe_right
0 days 00:00:00.266666667,0.498977392911911,0.3118285834789276,-0.40808287262916565,0.9999895691871643,0.5122643709182739,0.2875346839427948,-0.3838752210140228,0.9999712109565735,0.5183410048484802,0.2879464328289032,-0.3838878571987152,0.9999722838401794,0.525482714176178,0.28837502002716064,-0.38391852378845215,0.9999674558639526,0.48681047558784485,0.2875407338142395,-0.38666608929634094,0.9999740719795227,0.47729477286338806,0.288097083568573,-0.38659024238586426,0.9999765753746033,0.470145046710968,0.2888537347316742,-0.3867237865924835,0.9999727010726929,0.5346131324768066,0.3007941246032715,-0.2232772409915924,0.9999603033065796,0.4581327736377716,0.3008202612400055,-0.23528657853603363,0.9999807476997375,0.5123110413551331,0.34098005294799805,-0.34613218903541565,0.9999939799308777,0.48272740840911865,0.3429057002067566,-0.34929171204566956,0.999994695186615,0.593292772769928,0.4731931686401367,-0.11994650214910507,0.9999765157699585,0.39704811573028564,0.465231329202652,-0.17207904160022736,0.9999294877052307,0.6189708113670349,0.6732478737831116,-0.01212146133184433,0.9975144267082214,0.3574976921081543,0.675900399684906,-0.1531027853488922,0.9978275299072266,0.6393265724182129,0.850665807723999,-0.10916663706302643,0.9974830746650696,0.3551194965839386,0.8628026843070984,-0.27842262387275696,0.9949242472648621,0.6497905850410461,0.9096933007240295,-0.1506848782300949,0.9941326379776001,0.348407506942749,0.9231351017951965,-0.3215685486793518,0.9868755340576172,0.6425135135650635,0.9102399349212646,-0.19779329001903534,0.9948806762695312,0.36837753653526306,0.9203062057495117,-0.3708709478378296,0.988603413105011,0.6359498500823975,0.8917146921157837,-0.12888884544372559,0.9953521490097046,0.37530139088630676,0.8999232053756714,-0.2993815541267395,0.989295244216919,0.549148678779602,0.8469944596290588,0.010740743950009346,0.9995855689048767,0.425430029630661,0.8496067523956299,-0.010063675232231617,0.9993674755096436,0.5354759693145752,1.1234413385391235,-0.05681345984339714,0.6694313287734985,0.41886603832244873,1.1176308393478394,0.06659383326768875,0.5370975136756897,0.5309493541717529,1.3363512754440308,0.3431864082813263,0.02232249081134796,0.41384878754615784,1.3392257690429688,0.41201210021972656,0.029075194150209427,0.5302572250366211,1.3638840913772583,0.37651392817497253,0.026017142459750175,0.412616491317749,1.3691914081573486,0.4434807300567627,0.017525261268019676,0.5210589170455933,1.4304578304290771,0.21156662702560425,0.011242485605180264,0.4252106547355652,1.4306751489639282,0.2414204180240631,0.013268550857901573,swipe_right,ahad,swipe_right
0 days 00:00:00.300000,0.49903184175491333,0.3122076690196991,-0.39241597056388855,0.9999894499778748,0.5123828053474426,0.28753551840782166,-0.3700442612171173,0.9999712705612183,0.5184159278869629,0.2879491448402405,-0.37007030844688416,0.9999721050262451,0.525539219379425,0.28837287425994873,-0.37007972598075867,0.9999673962593079,0.4869307577610016,0.2875196039676666,-0.37233996391296387,0.9999741911888123,0.47737306356430054,0.2880662977695465,-0.3721992075443268,0.9999765157699585,0.47026583552360535,0.2888025939464569,-0.37235593795776367,0.9999728202819824,0.5346915125846863,0.300796240568161,-0.2094114124774933,0.9999600052833557,0.4581904411315918,0.3008546531200409,-0.21938610076904297,0.9999807476997375,0.5123616456985474,0.3415747880935669,-0.33026930689811707,0.9999938011169434,0.4827742278575897,0.3436030149459839,-0.3326207399368286,0.9999945759773254,0.5931616425514221,0.47315993905067444,-0.10456646233797073,0.9999764561653137,0.39705196022987366,0.4652280807495117,-0.15969635546207428,0.9999303817749023,0.6183869242668152,0.6722185015678406,0.009711692109704018,0.9974889159202576,0.35751283168792725,0.6768655776977539,-0.14674127101898193,0.9978345632553101,0.6479192972183228,0.8488063812255859,-0.0863172709941864,0.9974581003189087,0.3549639582633972,0.8628255128860474,-0.27073007822036743,0.9949895739555359,0.6598725914955139,0.9092594981193542,-0.1243673786520958,0.994113028049469,0.34801551699638367,0.9229844212532043,-0.31230977177619934,0.9870707392692566,0.6552486419677734,0.9096540212631226,-0.1742558777332306,0.9948732852935791,0.3677608072757721,0.9203112721443176,-0.35923972725868225,0.9887744188308716,0.6493852734565735,0.890986442565918,-0.10746131837368011,0.9953529834747314,0.37475675344467163,0.8999334573745728,-0.2903243601322174,0.9894395470619202,0.5489682555198669,0.8484538197517395,0.01074912864714861,0.9995710849761963,0.42540785670280457,0.8512200713157654,-0.010059765540063381,0.99934321641922,0.539999783039093,1.1261883974075317,-0.06757834553718567,0.6575735807418823,0.4194023013114929,1.1211955547332764,0.06585454195737839,0.5257497429847717,0.5388584136962891,1.3421359062194824,0.33112645149230957,0.021934883669018745,0.41467955708503723,1.345355749130249,0.4144308567047119,0.028488334268331528,0.5389301180839539,1.3697668313980103,0.3642369508743286,0.02567560411989689,0.41319015622138977,1.3758900165557861,0.4460286796092987,0.017258411273360252,0.5280202627182007,1.4368135929107666,0.20287372171878815,0.011018703691661358,0.4262681305408478,1.435968041419983,0.2481897473335266,0.012958263047039509,swipe_right,ahad,swipe_right
